arm,template_id,amplitude,family,reducer,combiner,full32_power,first16_minus_full32,interpretation
paired300,MIX_AXIAL,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.435,-0.018125000000000002,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_AXIAL,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.995,-0.0006249999999999867,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_AXIAL,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_PLANAR,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.006875,-0.003125,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_PLANAR,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0096875,-0.0015624999999999997,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_PLANAR,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0190625,0.002187500000000002,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_PLANAR,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.083125,0.009999999999999995,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_PLANAR,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.2525,0.004375000000000018,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_PLANAR,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.410625,-0.003750000000000031,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_GENERIC,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.01,0.0012499999999999994,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_GENERIC,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0103125,0.0009374999999999991,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_GENERIC,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0090625,0.0009375000000000008,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_GENERIC,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0021875,-0.0003125000000000003,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_GENERIC,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_GENERIC,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,MIN_LOCAL_P_V1,0.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,Q_AXIAL,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.073125,-0.0037499999999999895,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,Q_AXIAL,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.0665625,-0.002187499999999995,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,Q_AXIAL,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.1228125,-0.006562499999999999,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,Q_AXIAL,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.2515625,-0.0053125000000000255,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,Q_AXIAL,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.31625,-0.004999999999999949,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,Q_AXIAL,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.3571875,0.002187500000000009,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,O_PLANAR,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.066875,-0.0031250000000000028,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,O_PLANAR,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.0809375,0.00343750000000001,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,O_PLANAR,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.184375,0.017499999999999988,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,O_PLANAR,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.2496875,0.012812500000000004,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,O_PLANAR,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.2628125,0.010312500000000002,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,O_PLANAR,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.2671875,0.010937499999999989,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_AXIAL,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.06625,0.0025000000000000022,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_AXIAL,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.0796875,0.0003125000000000072,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_AXIAL,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.34125,-0.014374999999999971,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_AXIAL,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9809375,-0.00031250000000004885,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_AXIAL,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_AXIAL,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_PLANAR,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.0578125,-0.002187500000000002,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_PLANAR,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.0740625,0.0015624999999999944,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_PLANAR,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.2434375,0.0009375000000000078,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_PLANAR,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.933125,-0.003750000000000031,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_PLANAR,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_PLANAR,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_GENERIC,0.25,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.0625,0.0031250000000000028,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_GENERIC,0.5,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07625,0.0006250000000000006,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_GENERIC,1.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.12,0.004375000000000004,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_GENERIC,2.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.3734375,-0.00031249999999999334,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_GENERIC,4.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.3903125,-0.006562500000000027,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
paired300,MIX_GENERIC,8.0,FROZEN_FRAME_FREE_IRREP_8,LOO_ECDF_MIDRANK_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.27,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.25,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.03985450563204005,0.0001955569461827289,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.5,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.05510794743429286,-0.0007431163954943615,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,1.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.22391270337922403,-0.006531602002503134,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,2.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.9508369837296621,-0.00660982478097627,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,4.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,8.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.25,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.027495306633291614,0.0003520025031289106,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.5,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.028316645807259073,0.0012515644555694608,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,1.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.02636107634543179,0.001095118898623279,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,2.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.04001095118898623,-0.0001955569461827289,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,4.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.14776282853566958,-0.0035200250312890924,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,8.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.8216129536921152,0.005905819774718379,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.25,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.03469180225281602,0.0001173341677096415,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.5,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.03840738423028786,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,1.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.0892130788485607,-0.001994680851063829,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,2.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.6987640801001251,-0.01673967459324155,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,4.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,8.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.25,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.03469180225281602,0.001290675844806008,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.5,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.03860294117647059,0.0013688986232790953,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,1.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.08651439299123904,0.003441802252816026,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,2.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.6950093867334167,0.012437421777221624,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,4.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.9999608886107635,-3.9111389236623495e-05,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,8.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.25,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.03723404255319149,-0.0004693366708385452,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,0.5,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.040519399249061325,0.00023466833541927606,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,1.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.09226376720901126,0.0007431163954943754,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,2.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,0.7085419274092616,-0.009073842302878554,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,4.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_GENERIC,8.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,MIN_LOCAL_P_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.25,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.06813204005006258,0.0006257822277847269,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,0.5,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.12566489361702127,-0.0023075719649561927,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,1.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.41692740926157695,-0.010247183979974928,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,2.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9654646433041302,-0.002776908635794717,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,4.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,Q_AXIAL,8.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,1.0,0.0,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.25,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.04654255319148936,-0.0007822277847309086,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,0.5,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.045525657071339175,-0.0010168961201501917,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,1.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.04689455569461827,0.0025422403003754687,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,2.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.13106226533166457,-0.0008213391739674558,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,4.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.3877503128911139,-0.0010168961201502125,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,O_PLANAR,8.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.789346057571965,0.005553817271589434,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.25,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.05921464330413016,-0.0012515644555694608,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,0.5,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.07704943679599499,-0.0013297872340425482,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,1.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.15910513141426783,-0.006570713391739674,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,2.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.602784730913642,-0.006883604505632079,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,4.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9754771589486858,3.9111389236623495e-05,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_AXIAL,8.0,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.9998826658322904,0.00011733416770964844,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
cmbonly999,MIX_PLANAR,0.25,FROZEN_MES_10,LEGACY_ABSOLUTE_MEDIAN_V1,EXACT_INTEGER_FISHER_PRODUCT_FINITE_POOL_V1,0.057180851063829786,0.001720901126408013,DESCRIPTIVE_QUADRATURE_SENSITIVITY_NOT_CONTINUUM_CONVERGENCE
