absent_feature_ids,krylov_plane_status,krylov_rank,mixed_vector_status,primary_family_disposition,q_spectrum_status,row_id,row_index
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00520,521
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00521,522
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00522,523
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00523,524
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00524,525
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00525,526
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00526,527
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00527,528
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00528,529
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00529,530
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00530,531
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00531,532
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00532,533
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00533,534
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00534,535
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00535,536
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00536,537
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00537,538
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00538,539
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00539,540
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00540,541
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00541,542
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00542,543
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00543,544
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00544,545
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00545,546
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00546,547
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00547,548
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00548,549
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00549,550
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00550,551
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00551,552
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00552,553
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00553,554
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00554,555
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00555,556
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00556,557
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00557,558
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00558,559
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00559,560
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00560,561
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00561,562
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00562,563
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00563,564
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00564,565
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00565,566
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00566,567
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00567,568
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00568,569
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00569,570
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00570,571
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00571,572
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00572,573
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00573,574
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00574,575
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00575,576
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00576,577
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00577,578
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00578,579
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00579,580
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00580,581
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00581,582
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00582,583
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00583,584
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00584,585
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00585,586
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00586,587
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00587,588
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00588,589
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00589,590
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00590,591
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00591,592
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00592,593
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00593,594
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00594,595
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00595,596
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00596,597
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00597,598
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00598,599
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00599,600
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00600,601
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00601,602
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00602,603
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00603,604
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00604,605
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00605,606
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00606,607
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00607,608
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00608,609
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00609,610
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00610,611
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00611,612
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00612,613
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00613,614
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00614,615
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00615,616
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00616,617
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00617,618
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00618,619
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00619,620
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00620,621
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00621,622
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00622,623
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00623,624
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00624,625
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00625,626
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00626,627
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00627,628
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00628,629
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00629,630
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00630,631
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00631,632
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00632,633
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00633,634
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00634,635
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00635,636
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00636,637
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00637,638
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00638,639
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00639,640
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00640,641
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00641,642
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00642,643
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00643,644
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00644,645
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00645,646
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00646,647
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00647,648
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00648,649
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00649,650
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00650,651
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00651,652
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00652,653
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00653,654
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00654,655
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00655,656
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00656,657
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00657,658
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00658,659
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00659,660
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00660,661
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00661,662
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00662,663
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00663,664
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00664,665
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00665,666
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00666,667
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00667,668
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00668,669
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00669,670
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00670,671
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00671,672
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00672,673
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00673,674
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00674,675
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00675,676
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00676,677
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00677,678
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00678,679
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00679,680
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00680,681
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00681,682
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00682,683
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00683,684
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00684,685
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00685,686
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00686,687
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00687,688
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00688,689
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00689,690
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00690,691
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00691,692
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00692,693
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00693,694
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00694,695
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00695,696
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00696,697
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00697,698
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00698,699
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00699,700
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00700,701
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00701,702
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00702,703
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00703,704
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00704,705
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00705,706
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00706,707
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00707,708
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00708,709
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00709,710
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00710,711
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00711,712
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00712,713
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00713,714
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00714,715
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00715,716
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00716,717
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00717,718
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00718,719
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00719,720
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00720,721
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00721,722
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00722,723
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00723,724
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00724,725
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00725,726
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00726,727
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00727,728
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00728,729
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00729,730
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00730,731
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00731,732
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00732,733
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00733,734
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00734,735
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00735,736
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00736,737
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00737,738
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00738,739
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00739,740
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00740,741
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00741,742
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00742,743
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00743,744
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00744,745
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00745,746
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00746,747
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00747,748
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00748,749
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00749,750
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00750,751
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00751,752
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00752,753
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00753,754
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00754,755
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00755,756
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00756,757
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00757,758
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00758,759
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00759,760
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00760,761
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00761,762
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00762,763
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00763,764
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00764,765
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00765,766
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00766,767
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00767,768
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00768,769
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00769,770
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00770,771
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00771,772
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00772,773
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00773,774
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00774,775
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00775,776
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00776,777
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00777,778
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00778,779
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00779,780
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00780,781
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00781,782
[],AVAILABLE,3,AVAILABLE,COMPLETE,SIMPLE,FFP10-SMICA-CMB-00782,783
